,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,5175.0,649.0,762.0,714.0,1399.0,892.0,309.0,529.0,940.0,2562.0,1321.0,379.0,108.0,616.0,585.0,2310.0,1413.0,22607.0,1758.0,851.0,598.0,1893.0,508.0,410.0,842.0,293.0,994.0,1483.0,387.0,276.0,1278.0,285.0,265.0,819.0,488.0,1251.0,576.0,776.0,152.0,1969.0,972.0,176.0,377.0,1030.0,713.0,454.0,936.0,594.0,912.0,570.0,47.0,2185.0,1567.0,2314.0,89732.0,10750.0,200.0,3052.0,928.0,314.0,597.0,646.0,776.0,1039.0,911.0,4132.0,1991.0,363.0,1230.0,1692.0,9568.0,1972.0,1821.0,3880.0,373.0,1675.0,3938.0,8750.0,4409.0,6553.0,697.0,6670.0,7256.0,11960.0,5798.0,2004.0,2294.0,4649.0,2748.0,7099.0,1722.0,1680.0,2732.0,4883.0,1653.0,2118.0,1740.0,1487.0,4613.0,4106.0
1,4896.0,941.0,483.0,94.0,670.0,1875.0,1275.0,6848.0,20221.0,1594.0,1963.0,866.0,132.0,2453.0,118.0,244.0,300.0,326.0,242.0,117.0,276.0,354.0,1666.0,383.0,323.0,735.0,113.0,289.0,122.0,84.0,151.0,168.0,334.0,90.0,116.0,412.0,221.0,504.0,150.0,326.0,562.0,738.0,715.0,218.0,268.0,59.0,570.0,1139.0,479.0,318.0,453.0,741.0,660.0,848.0,93.0,738.0,184.0,259.0,160.0,1354.0,336.0,2379.0,797.0,860.0,145.0,252.0,660.0,1003.0,956.0,219.0,2299.0,2824.0,509.0,455.0,577.0,666.0,114.0,627.0,150.0,816.0,397.0,215.0,195.0,462.0,659.0,344.0,140.0,433.0,196.0,345.0,811.0,41.0,342.0,91.0,335.0,203.0,206.0,640.0,541.0,491.0
2,7029.0,847.0,1352.0,896.0,329.0,3460.0,1854.0,1666.0,15939.0,4682.0,944.0,335.0,1946.0,183.0,680.0,592.0,2168.0,862.0,557.0,640.0,1309.0,305.0,231.0,935.0,775.0,1823.0,3762.0,1922.0,1043.0,928.0,502.0,1545.0,515.0,575.0,1347.0,2228.0,1861.0,1019.0,1154.0,779.0,176.0,617.0,96.0,1740.0,351.0,428.0,4552.0,1171.0,1783.0,1058.0,2062.0,1120.0,468.0,278.0,204.0,1922.0,495.0,2020.0,305.0,1550.0,883.0,648.0,280.0,940.0,329.0,1563.0,1249.0,496.0,635.0,225.0,464.0,223.0,2327.0,55.0,6902.0,455.0,1167.0,135.0,1304.0,856.0,242.0,218.0,2797.0,2750.0,333.0,22730.0,29719.0,2151.0,1351.0,11418.0,4190.0,191.0,2818.0,1474.0,898.0,1962.0,1929.0,5632.0,172.0,1767.0
3,5180.0,863.0,574.0,195.0,134.0,424.0,107.0,777.0,360.0,2708.0,983.0,130.0,452.0,1403.0,119.0,11408.0,6576.0,66.0,13033.0,960.0,1297.0,1687.0,2444.0,987.0,481.0,347.0,51.0,463.0,127.0,417.0,2190.0,179.0,958.0,266.0,962.0,441.0,589.0,655.0,387.0,2498.0,595.0,403.0,556.0,556.0,134.0,99.0,474.0,277.0,478.0,567.0,144.0,337.0,149.0,317.0,586.0,508.0,116.0,198.0,1744.0,451.0,397.0,402.0,490.0,1042.0,1152.0,907.0,717.0,781.0,111.0,1482.0,100.0,288.0,1506.0,1784.0,682.0,303.0,216.0,3061.0,20766.0,60465.0,1948.0,6848.0,17760.0,11479.0,18069.0,164416.0,4569.0,6091.0,6198.0,2309.0,3194.0,9299.0,8173.0,3700.0,9926.0,1216.0,2156.0,9731.0,340.0,815.0
4,5251.0,329.0,422.0,709.0,1021.0,171.0,720.0,166.0,137.0,706.0,444.0,715.0,2196.0,679.0,192.0,1288.0,453.0,125.0,1386.0,477.0,392.0,52.0,143.0,1931.0,659.0,694.0,776.0,1661.0,61.0,1591.0,7440.0,15048.0,5179.0,1257.0,73.0,2325.0,115.0,2229.0,545.0,415.0,741.0,31.0,446.0,1191.0,703.0,1098.0,678.0,106.0,1465.0,284.0,652.0,935.0,738.0,93.0,192.0,158.0,934.0,299.0,437.0,1419.0,205.0,190.0,180.0,181.0,792.0,616.0,1008.0,53.0,1034.0,154.0,361.0,201.0,242.0,504.0,389.0,345.0,112.0,824.0,440.0,1421.0,183.0,128.0,654.0,286.0,542.0,175.0,752.0,227.0,131.0,473.0,1324.0,1916.0,452.0,1397.0,567.0,590.0,779.0,1172.0,3590.0,993.0
5,7516.0,138.0,615.0,2087.0,1138.0,1547.0,61.0,1257.0,676.0,1024.0,305.0,957.0,826.0,41.0,1571.0,21.0,1780.0,1710.0,310.0,3086.0,560.0,412.0,154.0,501.0,684.0,7218.0,17045.0,1247.0,299.0,1869.0,655.0,1662.0,253.0,1276.0,394.0,946.0,1161.0,101.0,898.0,272.0,920.0,456.0,1462.0,1513.0,482.0,304.0,667.0,917.0,854.0,231.0,289.0,242.0,152.0,212.0,311.0,457.0,2640.0,288.0,274.0,59.0,716.0,132.0,423.0,546.0,372.0,74.0,377.0,1689.0,254.0,155.0,81.0,973.0,358.0,628.0,847.0,652.0,561.0,367.0,471.0,144.0,337.0,1572.0,2909.0,476.0,1006.0,265.0,1520.0,5930.0,668.0,666.0,4719.0,814.0,3079.0,37344.0,14023.0,1338.0,3478.0,8476.0,2508.0,2716.0
6,3607.0,369.0,159.0,979.0,397.0,1033.0,169.0,716.0,740.0,949.0,519.0,152.0,218.0,290.0,2602.0,1471.0,1262.0,607.0,894.0,686.0,119.0,3001.0,538.0,27170.0,345.0,1918.0,1740.0,897.0,273.0,974.0,951.0,306.0,689.0,605.0,974.0,508.0,1443.0,659.0,656.0,197.0,188.0,240.0,1272.0,702.0,1589.0,450.0,975.0,846.0,886.0,232.0,460.0,142.0,175.0,500.0,474.0,623.0,861.0,1059.0,436.0,3756.0,549.0,457.0,856.0,4743.0,66.0,157.0,258.0,253.0,1154.0,202.0,451.0,307.0,343.0,880.0,187.0,943.0,255.0,1086.0,1326.0,308.0,826.0,343.0,481.0,66.0,623.0,360.0,75.0,73.0,950.0,836.0,539.0,1976.0,418.0,318.0,316.0,651.0,370.0,427.0,148.0,1279.0
7,5764.0,135.0,397.0,126.0,114.0,59.0,165.0,176.0,339.0,112.0,85.0,310.0,270.0,375.0,553.0,145.0,131.0,186.0,161.0,331.0,56.0,485.0,80.0,535.0,401.0,857.0,129.0,2212.0,596.0,221.0,139.0,349.0,511.0,100.0,166.0,83.0,1133.0,636.0,747.0,393.0,2080.0,849.0,735.0,506.0,2586.0,1155.0,4602.0,13032.0,807.0,336.0,1379.0,57.0,321.0,366.0,641.0,735.0,1280.0,428.0,689.0,767.0,316.0,240.0,690.0,172.0,121.0,77.0,104.0,767.0,73.0,1544.0,1214.0,1000.0,1420.0,483.0,1110.0,328.0,417.0,738.0,681.0,116.0,101.0,1278.0,1561.0,276.0,115.0,262.0,177.0,181.0,150.0,401.0,843.0,1996.0,521.0,328.0,2416.0,1764.0,1622.0,2023.0,1357.0,195.0
8,8010.0,127.0,358.0,886.0,2994.0,1623.0,1262.0,175.0,460.0,350.0,130.0,875.0,450.0,497.0,93.0,412.0,204.0,2972.0,2736.0,779.0,196.0,886.0,375.0,182.0,576.0,458.0,291.0,1205.0,3132.0,359.0,2069.0,6063.0,682.0,7685.0,4309.0,1597.0,2440.0,5193.0,674.0,1049.0,1294.0,1699.0,184.0,2213.0,1656.0,776.0,156.0,677.0,1280.0,1510.0,405.0,171.0,128.0,594.0,105.0,256.0,627.0,94.0,792.0,192.0,842.0,271.0,380.0,795.0,187.0,212.0,649.0,219.0,1075.0,170.0,157.0,389.0,350.0,183.0,140.0,1687.0,336.0,752.0,541.0,138.0,157.0,217.0,158.0,1261.0,278.0,419.0,1166.0,68.0,227.0,948.0,513.0,396.0,1346.0,204.0,262.0,389.0,92.0,405.0,412.0,359.0
9,315.0,793.0,330.0,325.0,1320.0,296.0,1381.0,211.0,622.0,712.0,508.0,1235.0,338.0,481.0,1964.0,50.0,1451.0,938.0,1451.0,518.0,1384.0,215.0,491.0,10178.0,18371.0,2340.0,898.0,1064.0,825.0,217.0,387.0,1879.0,2527.0,2459.0,446.0,188.0,125.0,2020.0,130.0,137.0,440.0,1014.0,258.0,1248.0,1655.0,115.0,528.0,293.0,895.0,727.0,426.0,330.0,123.0,269.0,290.0,492.0,515.0,229.0,285.0,723.0,138.0,165.0,2011.0,524.0,804.0,294.0,302.0,365.0,201.0,153.0,1316.0,1086.0,624.0,110.0,520.0,1024.0,204.0,887.0,688.0,652.0,278.0,848.0,743.0,127.0,482.0,1047.0,250.0,318.0,501.0,482.0,493.0,350.0,343.0,78.0,908.0,772.0,192.0,862.0,225.0,861.0
